Source Name	Characteristics[organism]	Term Source REF	Term Accession Number	Characteristics[strain]	Characteristics[developmental stage]	Term Source REF	Term Accession Number	Characteristics[organism part]	Material Type	Comment[BioSD_SAMPLE]	Comment[ENA_ALIAS]	Comment[ENA_SAMPLE]	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Protocol REF	Performer	Assay Name	Comment[technical replicate group]	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[Center]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Factor Value[developmental stage]
ERS1079215	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892081	74118750-e60c-11e5-bc69-3c4a9275d6c6	ERS1079215	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564924_ERX1513093	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513093	group 6	sequencing assay	ERX1513093	ERR1442716_1	SC	ERR1442716	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442716/ERR1442716_1.fastq.gz	cleavage 2-cell
ERS1079215	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892081	74118750-e60c-11e5-bc69-3c4a9275d6c6	ERS1079215	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564924_ERX1513093	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513093	group 6	sequencing assay	ERX1513093	ERR1442716_2	SC	ERR1442716	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442716/ERR1442716_2.fastq.gz	cleavage 2-cell
ERS1079215	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892081	74118750-e60c-11e5-bc69-3c4a9275d6c6	ERS1079215	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564924_ERX1513183	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513183	group 6	sequencing assay	ERX1513183	ERR1442806_1	SC	ERR1442806	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442806/ERR1442806_1.fastq.gz	cleavage 2-cell
ERS1079215	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892081	74118750-e60c-11e5-bc69-3c4a9275d6c6	ERS1079215	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564924_ERX1513183	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513183	group 6	sequencing assay	ERX1513183	ERR1442806_2	SC	ERR1442806	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442806/ERR1442806_2.fastq.gz	cleavage 2-cell
ERS1079215	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892081	74118750-e60c-11e5-bc69-3c4a9275d6c6	ERS1079215	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564924_ERX1513273	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513273	group 6	sequencing assay	ERX1513273	ERR1442896_1	SC	ERR1442896	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442896/ERR1442896_1.fastq.gz	cleavage 2-cell
ERS1079215	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892081	74118750-e60c-11e5-bc69-3c4a9275d6c6	ERS1079215	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564924_ERX1513273	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513273	group 6	sequencing assay	ERX1513273	ERR1442896_2	SC	ERR1442896	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442896/ERR1442896_2.fastq.gz	cleavage 2-cell
ERS1079216	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892082	741d9540-e60c-11e5-bc69-3c4a9275d6c6	ERS1079216	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564936_ERX1513004	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513004	group 7	sequencing assay	ERX1513004	ERR1442627_1	SC	ERR1442627	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442627/ERR1442627_1.fastq.gz	cleavage 2-cell
ERS1079216	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892082	741d9540-e60c-11e5-bc69-3c4a9275d6c6	ERS1079216	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564936_ERX1513004	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513004	group 7	sequencing assay	ERX1513004	ERR1442627_2	SC	ERR1442627	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442627/ERR1442627_2.fastq.gz	cleavage 2-cell
ERS1079216	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892082	741d9540-e60c-11e5-bc69-3c4a9275d6c6	ERS1079216	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564936_ERX1513094	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513094	group 7	sequencing assay	ERX1513094	ERR1442717_1	SC	ERR1442717	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442717/ERR1442717_1.fastq.gz	cleavage 2-cell
ERS1079216	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892082	741d9540-e60c-11e5-bc69-3c4a9275d6c6	ERS1079216	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564936_ERX1513094	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513094	group 7	sequencing assay	ERX1513094	ERR1442717_2	SC	ERR1442717	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442717/ERR1442717_2.fastq.gz	cleavage 2-cell
ERS1079216	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892082	741d9540-e60c-11e5-bc69-3c4a9275d6c6	ERS1079216	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564936_ERX1513184	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513184	group 7	sequencing assay	ERX1513184	ERR1442807_1	SC	ERR1442807	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442807/ERR1442807_1.fastq.gz	cleavage 2-cell
ERS1079216	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892082	741d9540-e60c-11e5-bc69-3c4a9275d6c6	ERS1079216	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564936_ERX1513184	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513184	group 7	sequencing assay	ERX1513184	ERR1442807_2	SC	ERR1442807	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442807/ERR1442807_2.fastq.gz	cleavage 2-cell
ERS1079216	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892082	741d9540-e60c-11e5-bc69-3c4a9275d6c6	ERS1079216	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564936_ERX1513274	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513274	group 7	sequencing assay	ERX1513274	ERR1442897_1	SC	ERR1442897	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442897/ERR1442897_1.fastq.gz	cleavage 2-cell
ERS1079216	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892082	741d9540-e60c-11e5-bc69-3c4a9275d6c6	ERS1079216	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564936_ERX1513274	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513274	group 7	sequencing assay	ERX1513274	ERR1442897_2	SC	ERR1442897	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442897/ERR1442897_2.fastq.gz	cleavage 2-cell
ERS1079217	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892083	74295510-e60c-11e5-bc69-3c4a9275d6c6	ERS1079217	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564948_ERX1513005	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513005	group 8	sequencing assay	ERX1513005	ERR1442628_1	SC	ERR1442628	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442628/ERR1442628_1.fastq.gz	cleavage 2-cell
ERS1079217	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892083	74295510-e60c-11e5-bc69-3c4a9275d6c6	ERS1079217	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564948_ERX1513005	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513005	group 8	sequencing assay	ERX1513005	ERR1442628_2	SC	ERR1442628	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442628/ERR1442628_2.fastq.gz	cleavage 2-cell
ERS1079217	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892083	74295510-e60c-11e5-bc69-3c4a9275d6c6	ERS1079217	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564948_ERX1513095	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513095	group 8	sequencing assay	ERX1513095	ERR1442718_1	SC	ERR1442718	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442718/ERR1442718_1.fastq.gz	cleavage 2-cell
ERS1079217	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892083	74295510-e60c-11e5-bc69-3c4a9275d6c6	ERS1079217	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564948_ERX1513095	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513095	group 8	sequencing assay	ERX1513095	ERR1442718_2	SC	ERR1442718	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442718/ERR1442718_2.fastq.gz	cleavage 2-cell
ERS1079217	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892083	74295510-e60c-11e5-bc69-3c4a9275d6c6	ERS1079217	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564948_ERX1513185	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513185	group 8	sequencing assay	ERX1513185	ERR1442808_1	SC	ERR1442808	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442808/ERR1442808_1.fastq.gz	cleavage 2-cell
ERS1079217	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892083	74295510-e60c-11e5-bc69-3c4a9275d6c6	ERS1079217	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564948_ERX1513185	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513185	group 8	sequencing assay	ERX1513185	ERR1442808_2	SC	ERR1442808	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442808/ERR1442808_2.fastq.gz	cleavage 2-cell
ERS1079217	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892083	74295510-e60c-11e5-bc69-3c4a9275d6c6	ERS1079217	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564948_ERX1513275	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513275	group 8	sequencing assay	ERX1513275	ERR1442898_1	SC	ERR1442898	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442898/ERR1442898_1.fastq.gz	cleavage 2-cell
ERS1079217	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892083	74295510-e60c-11e5-bc69-3c4a9275d6c6	ERS1079217	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564948_ERX1513275	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513275	group 8	sequencing assay	ERX1513275	ERR1442898_2	SC	ERR1442898	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442898/ERR1442898_2.fastq.gz	cleavage 2-cell
ERS1079218	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892084	74358a10-e60c-11e5-bc69-3c4a9275d6c6	ERS1079218	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564960_ERX1513006	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513006	group 9	sequencing assay	ERX1513006	ERR1442629_1	SC	ERR1442629	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442629/ERR1442629_1.fastq.gz	cleavage 2-cell
ERS1079218	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892084	74358a10-e60c-11e5-bc69-3c4a9275d6c6	ERS1079218	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564960_ERX1513006	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513006	group 9	sequencing assay	ERX1513006	ERR1442629_2	SC	ERR1442629	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442629/ERR1442629_2.fastq.gz	cleavage 2-cell
ERS1079218	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892084	74358a10-e60c-11e5-bc69-3c4a9275d6c6	ERS1079218	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564960_ERX1513096	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513096	group 9	sequencing assay	ERX1513096	ERR1442719_1	SC	ERR1442719	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442719/ERR1442719_1.fastq.gz	cleavage 2-cell
ERS1079218	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892084	74358a10-e60c-11e5-bc69-3c4a9275d6c6	ERS1079218	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564960_ERX1513096	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513096	group 9	sequencing assay	ERX1513096	ERR1442719_2	SC	ERR1442719	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442719/ERR1442719_2.fastq.gz	cleavage 2-cell
ERS1079218	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892084	74358a10-e60c-11e5-bc69-3c4a9275d6c6	ERS1079218	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564960_ERX1513186	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513186	group 9	sequencing assay	ERX1513186	ERR1442809_1	SC	ERR1442809	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442809/ERR1442809_1.fastq.gz	cleavage 2-cell
ERS1079218	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892084	74358a10-e60c-11e5-bc69-3c4a9275d6c6	ERS1079218	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564960_ERX1513186	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513186	group 9	sequencing assay	ERX1513186	ERR1442809_2	SC	ERR1442809	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442809/ERR1442809_2.fastq.gz	cleavage 2-cell
ERS1079218	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892084	74358a10-e60c-11e5-bc69-3c4a9275d6c6	ERS1079218	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564960_ERX1513276	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513276	group 9	sequencing assay	ERX1513276	ERR1442899_1	SC	ERR1442899	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442899/ERR1442899_1.fastq.gz	cleavage 2-cell
ERS1079218	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892084	74358a10-e60c-11e5-bc69-3c4a9275d6c6	ERS1079218	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564960_ERX1513276	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513276	group 9	sequencing assay	ERX1513276	ERR1442899_2	SC	ERR1442899	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442899/ERR1442899_2.fastq.gz	cleavage 2-cell
ERS1079219	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892085	744149e0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079219	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564972_ERX1513007	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513007	group 10	sequencing assay	ERX1513007	ERR1442630_1	SC	ERR1442630	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442630/ERR1442630_1.fastq.gz	cleavage 2-cell
ERS1079219	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892085	744149e0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079219	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564972_ERX1513007	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513007	group 10	sequencing assay	ERX1513007	ERR1442630_2	SC	ERR1442630	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442630/ERR1442630_2.fastq.gz	cleavage 2-cell
ERS1079219	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892085	744149e0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079219	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564972_ERX1513097	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513097	group 10	sequencing assay	ERX1513097	ERR1442720_1	SC	ERR1442720	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442720/ERR1442720_1.fastq.gz	cleavage 2-cell
ERS1079219	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892085	744149e0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079219	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564972_ERX1513097	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513097	group 10	sequencing assay	ERX1513097	ERR1442720_2	SC	ERR1442720	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442720/ERR1442720_2.fastq.gz	cleavage 2-cell
ERS1079219	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892085	744149e0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079219	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564972_ERX1513187	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513187	group 10	sequencing assay	ERX1513187	ERR1442810_1	SC	ERR1442810	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442810/ERR1442810_1.fastq.gz	cleavage 2-cell
ERS1079219	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892085	744149e0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079219	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564972_ERX1513187	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513187	group 10	sequencing assay	ERX1513187	ERR1442810_2	SC	ERR1442810	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442810/ERR1442810_2.fastq.gz	cleavage 2-cell
ERS1079219	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892085	744149e0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079219	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564972_ERX1513277	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513277	group 10	sequencing assay	ERX1513277	ERR1442900_1	SC	ERR1442900	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442900/ERR1442900_1.fastq.gz	cleavage 2-cell
ERS1079219	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	cleavage 2-cell	ZFS	ZFS:0000002	whole organism	whole organism	SAMEA3892085	744149e0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079219	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564972_ERX1513277	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513277	group 10	sequencing assay	ERX1513277	ERR1442900_2	SC	ERR1442900	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442900/ERR1442900_2.fastq.gz	cleavage 2-cell
ERS1079221	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula 128-cell	ZFS	ZFS:0000008	whole organism	whole organism	SAMEA3892087	744d30c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079221	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564984_ERX1513008	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513008	group 11	sequencing assay	ERX1513008	ERR1442631_1	SC	ERR1442631	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442631/ERR1442631_1.fastq.gz	blastula 128-cell
ERS1079221	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula 128-cell	ZFS	ZFS:0000008	whole organism	whole organism	SAMEA3892087	744d30c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079221	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564984_ERX1513008	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513008	group 11	sequencing assay	ERX1513008	ERR1442631_2	SC	ERR1442631	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442631/ERR1442631_2.fastq.gz	blastula 128-cell
ERS1079221	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula 128-cell	ZFS	ZFS:0000008	whole organism	whole organism	SAMEA3892087	744d30c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079221	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564984_ERX1513098	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513098	group 11	sequencing assay	ERX1513098	ERR1442721_1	SC	ERR1442721	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442721/ERR1442721_1.fastq.gz	blastula 128-cell
