X96_con_rep1	X96_con_rep2
syne1b	39.8420141949193	41.1833347122433
SNRPG	39.8376140451401	46.2968648632152
ppp1r13ba	39.8374569043191	45.7859515191058
chka	39.8372997531585	28.362077598193
pspc1	39.8166347632784	37.1307265897273
dynll2a	39.786148017145	34.3765240211337
ch1073-321c8.1	39.7720832519337	39.2674245297974
zgc:158309	39.7600614207909	39.7059698713737
trdn	39.7590399537566	45.9267066922289
AGPAT6	39.7389249877686	39.3730057627685
mfsd8	39.6909162232685	34.4320180376226
ptgr1	39.687301808613	53.9939564541538
psma6b	39.6834516827259	38.1935499250539
MGST1 (1 of 2)	39.6817230509785	45.074570493709
ep300a	39.680072999981	43.2336425998629
btbd6b	39.6799158488205	37.431606363711
ltv1	39.6799158488205	36.6636618481956
vmhcl	39.6689940447829	41.7483755172933
eif2b2	39.6536721013058	36.6644342495782
si:ch73-138n13.1	39.6363858045101	34.87686141529
EPHA2 (1 of 2)	39.6260140243647	44.577976271764
rnf139	39.6198066724276	42.7823823610741
pcnp	39.6018132005791	35.2936607027943
cdkn1ba	39.601341757437	33.3779287772369
PRRG1	39.601341757437	37.8088349721711
PHTF2	39.5727407838721	45.2595901666871
idi1	39.5693621011272	50.366644034351
rras	39.5678691909508	34.9633108705841
bckdhb	39.5400539628492	47.3410911625153
aqr	39.5315679656119	41.2109034732709
GSTK1 (1 of 4)	39.5240248546588	34.8619481389598
C4A	39.5231605387851	33.6890279970683
tmem115	39.5074457225763	38.9033267351703
CNIH4	39.44419357467	38.7369635107337
rnf115	39.4187355726185	33.014009220155
ptprk	39.4164569169789	47.0734840411563
crata	39.4006635303596	37.9115048468286
ABCC1	39.3799199700689	51.2628664855089
fam108c1	39.3790556541952	36.4230887462135
pprc1	39.3671123934629	42.2547138656222
osbpl7	39.3660123560181	37.4922695301462
cpsf3	39.3656194832865	39.6457226215588
dixdc1a	39.3656194832865	36.2516157940172
LPCAT1 (2 of 2)	39.3656194832865	49.6150387632292
zgc:165423	39.3656194832865	59.5330793897575
dnajb6a	39.3630265356652	39.6589128479069
rcvrna	39.3299468522503	44.740715158691
DNAJA4	39.3282182205028	38.8161048784936
slc27a1a	39.3188678970522	39.4518500486098
LIG1	39.2981243367615	43.2490906178437
dpf2l	39.2890097452215	34.8488767473136
usp25	39.287281113474	44.2642627658661
taf10	39.287123972653	29.4879407069462
TMCC1 (1 of 2)	39.287123972653	34.4195408001421
pank2	39.287045391903	35.9179386965445
acbd7	39.2855524817265	34.3641656086833
dscama	39.2690519303941	46.4644163959833
senp6a	39.2528656607036	43.5058841295176
zgc:63587	39.239743792116	45.4544133882357
adam10b	39.2095713379643	42.0559098121303
im:7148400	39.2087070220905	46.0486271695936
mdn1	39.2085498812695	41.6650750703733
dachd	39.2084713005195	41.0416883030358
PPP1R21	39.2084713005195	41.8260314851315
pom121	39.1892992208157	40.343438091472
kifap3a	39.18120609631	33.3329512885144
naa35	39.1698128491304	37.9390736078562
evlb	39.1661984448144	38.9395107364369
fmr1	39.1574767156665	41.9029744834453
sema6a	39.1513479444794	43.023609029737
lamb1b	39.1302900818676	33.7480869482232
pin1	39.129897209136	35.8185960871495
neurod6b	39.1294257659938	33.5154160976126
FAM210B	39.1087607864532	34.8015226419281
epb41l5	39.089902998731	35.4803440035678
prrx1a	39.0799240913173	32.1740531965402
btf3l4	39.073402437059	36.5712708415725
adam11	39.0521874336262	32.2032261728481
tjp2a	39.051480268913	39.9631792996681
aup1	39.0514016985025	38.8879975518912
CABZ01056056.1	39.0513231177525	30.6584842321748
pcbd1	39.0513231177525	34.0450453027786
phf21ab	39.0513231177525	36.2356330343858
tlk2	39.0513231177525	39.9662689051986
cdca7a	39.051244547342	35.5155773562349
fam110b	39.0314438733355	30.254399841883
nfe2l3	38.9893281687911	37.7099082697249
usp1	38.9774634784693	35.4126104093303
CHDH	38.9758919978824	31.1406404972536
si:ch211-216l23.2	38.9740847957244	34.9115006137914
FBXL16	38.972827607119	39.1117560900157
serinc2	38.972749026369	38.963752232202
rom1b	38.9628486997053	38.9764671390861
RABGAP1	38.9620629542421	39.8939009026654
ARHGAP22 (2 of 2)	38.9186900610922	36.9497471708792
ggcx	38.9152327975973	36.7186211230339
PPIP5K2	38.9138184578313	43.1235457932978
arhgap12b	38.9077682570547	37.2536571282067
mfge8a	38.9041538527388	38.1451263460387
scinlb	38.8962964394646	36.7401295077023
sec24d	38.895746425912	51.3080816339634
rxraa	38.8954321235908	36.6775650537396
camkvb	38.8952749724303	30.2527362140875
tmem110l	38.8948035292881	33.0488860880599
bcas2	38.8942535157355	43.5010714836766
prune2	38.894174945325	31.0742140460493
hrsp12	38.894096364575	29.6828827535249
psme3	38.8871032671745	38.4678709991245
gpx1a	38.8836460140191	27.4382269734923
prmt5	38.8563022290596	41.3461924242006
gltscr1	38.844751841059	44.5104209247434
depdc5	38.8389373515139	34.6769878881684
KDM5A	38.8370515789454	43.3021486051545
rpf2	38.8308442270082	49.3065538197928
ck2a2a	38.82660121805	32.9161520010101
ggnbp2	38.8239297000183	35.8594144967118
gli2a	38.8160722970837	41.0243389975276
sec23ip	38.8159151459231	42.3909534651513
tiparp	38.8156008539415	32.5360120342364
senp3b	38.7700278755625	32.3334648085332
CR936975.5	38.7605204112909	30.0849470215875
bai3	38.7592632226856	45.6023578238627
myrip	38.7400125725713	30.8830151620103
pptc7b	38.7395411294292	36.2328999329606
tnxb	38.7389911158766	41.1999116163689
zgc:92113	38.7385982431449	26.5658301111507
ENSDARG00000077730	38.737026762558	39.9792214621431
zmpste24	38.737026762558	40.2600782320368
tmem106ba	38.736948181808	34.2841330145106
tmem198b	38.7187975691385	38.7174158357794
klf3	38.7093686752774	30.0984343201826
ctage5	38.6979754384373	33.8439240451389
tlk1b	38.6649743150933	39.3489425142203
sly1	38.663795707238	36.1097911472644
NAT16	38.658531241585	42.0829438411788
rras2	38.6584526711745	38.8759956338747
hspg2	38.658295520014	58.5905723068438
dbpa	38.6266301660253	40.2324500584942
nae1	38.6165726778615	32.2002554020194
eci1	38.5812929092174	31.2537674871624
FCHO2	38.579878579791	36.8568214322771
mid2	38.579878579791	32.4084470874613
pdia2	38.5746926845486	40.1953154086281
cbln1	38.5531633891342	30.9102274382757
fabp6	38.5191408090954	64.1983794852845
evpla	38.5185122147927	37.4984487315356
zcchc24	38.5016973611392	40.1969790460951
park7	38.501383058818	41.9726687873969
tomm7	38.4997330078206	34.9062720513299
si:rp71-39b20.3	38.4888897845331	40.100547785342
asns	38.4811895224195	43.4379128755482
msl2b	38.4663390117449	31.0754023543808
fam60al	38.4397809722487	36.9807620318711
keap1b	38.4345950873458	38.74213266068
rims1a	38.4229661185951	36.124704413923
grin2bb	38.422730397024	33.5878435126609
taf6	38.3869006148272	33.5103063698529
add1	38.3613640320257	49.1912878632814
EFS	38.3575924765492	36.7347227076955
rab18a	38.3491850497224	34.5806160496021
socs3a	38.3472206964039	37.7483500626243
TSPAN2 (1 of 2)	38.3463563805301	33.4240351521042
ddah2	38.34407773523	29.2498630563288
SYNGR3 (2 of 2)	38.2980333137089	38.9512749947215
olfml3b	38.296461833122	35.7485452887642
ppp2r4	38.2915116594506	32.2930623155913
gpc4	38.265582214257	44.5688262995459
oxct1b	38.2457029698401	35.6148011405997
EIF2C2	38.2155305156883	36.1905367206331
nudt3a	38.2132518703882	37.5219178259181
ARHGAP33	38.1947869553976	34.7891642294778
siah1	38.1894439193342	39.9693585010575
ANO10	38.1873224148551	34.0518186583338
apbb2b	38.1870081228735	45.3509711121955
bcl2l10	38.1870081228735	35.4552706939049
CLCN4	38.1870081228735	43.0100623089552
htt	38.1870081228735	38.3387018370691
ZFP91	38.1870081228735	33.1314735461125
C3H19orf43	38.1606072241983	30.5474367770102
HGSNAT	38.1405708389603	34.8678302681021
TRAP1 (2 of 2)	38.1389207776234	43.9766920529323
golim4a	38.1327134256862	44.4315766389022
RALGAPA2	38.1235988341462	43.5860355583921
nop2	38.1085126019005	40.9751430171298
itgb4	38.10843403149	39.8208199112646
hivep2	38.0786544500699	37.8514358442306
id3	38.0778687149462	34.9741244802692
abcb7	38.0707184663852	42.3027809502036
arhgap4b	38.040781744144	31.2720674509417
JPH3 (2 of 2)	38.0300170912671	30.0145991412835
mga	38.0300170912671	33.2388966540959
onecutl	38.0298599401065	28.5766267419127
TXNDC15	38.0298599401065	35.6554412932736
aldh2a	37.9908871967359	30.8580606870492
ppp1r13l	37.9739151919217	38.0113821978743
gfm1	37.9533287724521	50.4505386354368
rtn2b	37.9519144430257	34.4768172791282
ctdsp1	37.951285848723	37.2032134269623
nup155	37.951285848723	50.2215515445224
klf11b	37.9512072783125	31.9691887666891
DEDD	37.9317994770377	36.4386555892245
mmgt1	37.9130202700656	40.2880629096849
gcat	37.9013127309044	38.6831331317118
gria4b	37.8906266484379	34.8771584875371
zgc:153154	37.8842621556797	45.0584689090474
mcf2l	37.8805691706137	33.0494802422257
MYLK4 (1 of 2)	37.8748332618186	51.7070562964955
BX572077.2	37.8729474789106	43.2055390971846
scamp4	37.8729474789106	39.1547728690241
cdc42se1	37.8727117573395	37.9504219591919
TESK1 (2 of 2)	37.8727117573395	36.4605204683267
mtp	37.8456822747012	42.3201896778985
hdac9b	37.8272959404606	32.2853383017651
PKP4	37.8125240105361	34.2934018214305
SLC27A5 (1 of 4)	37.8027808143539	42.5586238229496
rock2a	37.8003450178932	38.9172893629009
oclna	37.7950019818298	38.9000588824229
pnpla7a	37.794137665956	35.0554642174751
slc31a1	37.794137665956	44.3938478348703
cmasa	37.7940590955455	32.8144327749521
atf1	37.7848659232555	31.3596458020521
ARFGAP1	37.7765370771788	47.0346263413081
cacybp	37.7744941431101	31.1352931097619
TIMELESS	37.7738655488075	40.4818166479321
si:dkey-42i9.4	37.7662438674439	28.134991794806
sdad1	37.7643580845359	40.3123638179651
rc3h1	37.748171825185	35.7850857844645
GCFC1	37.7460503207058	40.6528142709929
cisd1	37.7187065460859	41.1241569360582
snx14	37.7173707870701	34.5569686983311
ENSDARG00000086104	37.7158778768936	47.5497581770928
cyp3c1	37.715485004162	32.2626416087652
PPFIBP1 (3 of 3)	37.715485004162	32.6708256560305
tm2d3	37.715485004162	36.305386760524
RPS11 (2 of 2)	37.6867268897762	20.231193899004
shmt1	37.6713263655489	43.7988022396147
DCAF8	37.6673976589119	41.0851804111797
trio	37.654904384627	39.8870681249236
si:ch73-22o12.1	37.6467326793712	45.2309519223582
acad8	37.64413973175	43.5514557724059
SLC22A23 (1 of 3)	37.6371466343496	37.6481162171448
xpr1	37.636989483189	46.2851006049306
elnb	37.598173890979	56.6098398981456
ENSDARG00000077162	37.596759551213	34.1044607386958
SNX25	37.5815947485569	32.1936008714945
abi1b	37.5805732918621	29.3515228698717
reps1	37.5740516376038	33.3429330843017
mmp16a	37.5703586628773	32.3809377389488
smyd1b	37.5651727676349	48.4483572449137
chrnd	37.5646227540823	36.2755602078637
lipf	37.5587296941266	35.2843324833593
ctnnbl1	37.5584153918055	37.1220519369732
peli1b	37.5584153918055	34.9437631956298
ruvbl2	37.5584153918055	41.5266965139131
kif3a	37.5490650786945	38.6409481666011
APOD (1 of 3)	37.5434077506495	37.5739063395993
syvn1	37.5273786321196	35.309821699971
MYO5C	37.5269857593879	32.8509732609809
snrnp27	37.5161425361005	31.1947679581941
hivep1	37.4876201432857	38.7877042938967
phc2a	37.486991548983	31.6124584817828
myo18ab	37.4854200683961	51.2919800493017
atp6v1f	37.4803913243142	31.9204086932402
wdr75	37.4797627300115	37.3066557030024
dhx8	37.4494331350387	36.7573599881803
plcb3	37.4493545542887	35.3768423150126
kbp	37.4433829239225	36.3622473325613
slc1a3a	37.4381184686092	40.5671372170814
spcs2	37.4297110314428	43.5279866780234
setd3	37.4246822977005	40.9619527907818
CPN2	37.4060602315493	21.1050167294092
smad2	37.4016600817701	45.0178881688886
NAA30	37.3241860278314	37.747518239055
igf2bp2a	37.3241074574209	38.8123022840956
rae1	37.3235574438683	34.980719598279
c5	37.3231645711367	29.6306565897834
atp2b2	37.3229288495656	43.6982713218881
trib2	37.3229288495656	34.5033759790412
slc9a3r1	37.3226931279946	46.1061413083117
riok3	37.3131070829729	35.1145231589585
fdx1	37.3095712490675	37.8203021582086
ENSDARG00000093068	37.3014781245618	19.4887386001003
p4ha1b	37.2966065213009	25.8960993092139
st3gal2l	37.2589695369461	28.4827503450395
fasn	37.2527621850089	46.7966675157209
fam50a	37.2441190366111	36.7160068466389
itga6b	37.2441190366111	40.4221041300964
scml4	37.2027104864402	30.5395345256387
cd2ap	37.2009818546927	38.5146903628593
NUP160 (1 of 2)	37.1932030221686	44.5983557702876
rhbdf1	37.1928887301871	43.4657787184944
tcf7l1b	37.1806311671337	35.2201043919296
pcdh1b	37.1768596116572	40.1666771739708
ZNF672	37.1727737641991	36.1938045733804
FAM190B (1 of 2)	37.1718308675753	32.5619765799836
pdlim1	37.1704951085594	32.0848112079627
odz4	37.167194996225	36.7869488811087
mibp	37.1658592372091	27.4795801150337
ephb4a	37.1655449452276	38.3303242662337
NOTCH1 (2 of 2)	37.1655449452276	38.3303242662337
tulp4	37.1654663644775	43.8064668312542
slc16a3	37.1594947341114	35.8096243524767
waslb	37.1223291928987	37.2318516712912
fam91a1	37.1169861568353	40.7222709152125
creb1a	37.1157289682299	33.4721616588722
aspn	37.0886994855916	36.2252947538362
rgrb	37.0886994855916	33.1661721571289
atp6v1c1b	37.0747132907907	27.9153923455133
KIAA0355 (1 of 2)	37.0660701423928	36.1852487456565
sox4b	37.057662715566	39.7606320739649
glrx5	37.0551483486949	39.3876813793667
ppp4r2b	37.0503553261841	37.3140232127233
TBC1D12 (2 of 2)	37.0457980252443	33.1786493946095
acy1	37.0452480116917	38.3251551162873
pnpla7b	37.0362905609727	38.9979161112394
bud31	37.0237972866878	28.0765864200035
ube2q1	37.0122468883476	33.6600332679772
DAGLA	37.0090253567633	57.2477834377079
rcor1	37.0090253567633	32.9922631757546
nhp2	37.0089467760132	37.4496092455716
nbr1	37.0084753328711	35.4136204704449
csrp1a	37.0083967624606	27.3393596835613
RNF208	37.0083967624606	40.7188842374349
tab3	37.0083967624606	33.245194690187
ZNF618	37.0083967624606	30.6074463670931
CCDC86	37.0056466636788	30.06005194947
sh3kbp1	36.9746884744033	30.2659264404356
six3b	36.9619594785474	29.141073392797
KIF26A (1 of 2)	36.9430231204147	35.751100152644
atl3	36.9427873988436	40.9287989728589
CU638738.1	36.9321013163772	26.2638214413507
NFX1	36.9306084165403	36.1747916304052
fam20b	36.9304512653798	35.1822567628676
LTBP1	36.9303726846297	49.1641350092026
crnkl1	36.9298226710771	38.3902150216147
dclk1a	36.9298226710771	36.0724782501814
hspa14	36.9298226710771	40.5266753019529
slc26a5	36.9298226710771	34.5931526995977
uspl1	36.9298226710771	33.9329283643128
ubxn1	36.9245582054241	32.4820628205127
timm8b	36.9155221842947	29.5294720957044
syncripl	36.909236261947	44.9325081872242
cox5aa	36.9082147949127	38.3167181329367
bcl11aa	36.8868426403193	44.7002532435625
SRCIN1 (1 of 2)	36.874663658016	32.6099248395348
ogdhb	36.8693206219525	52.4239629566008
scrn2	36.8546272624385	40.612649437783
PDE3B	36.8543915408674	45.4186452939179
uck2a	36.8513271501041	31.2188906289291
btbd6a	36.8512485796936	33.2379460054964
ENSDARG00000091279	36.8196617961154	38.9165169615183
ralgapa1	36.7999397028591	38.8103415743815
p4ha2	36.7772317892498	32.7481845612932
mrpl38	36.7755031575024	40.8061655162983
rlbp1a	36.7735388041838	31.344970185454
sec63	36.7729102098811	41.9055887598403
NRBP1	36.7726744883101	40.766773084471
BX927362.1	36.7480022213823	52.9342227243578
zgc:64115	36.7427377557294	33.5126829865159
clpx	36.7331517210473	41.0359250085953
tpm4b	36.7263157748074	38.0522600199517
rnf19b	36.7145296652357	35.0008020148839
C2CD2	36.7026649749139	33.9262144212728
cox17	36.6944932696582	37.5301171592083
foxc1a	36.6941003969266	36.6625923648943
zgc:66448	36.6941003969266	32.8045103916798
ppp3ccb	36.6697424323199	50.2016473751343
sf3b5	36.6619635997958	33.2320638763541
cgnl1	36.6292767684333	38.6798058664493
unc13c	36.6158406078642	33.5520754183432
NUP62CL	36.6156048862931	38.952225643321
ptx3a	36.6155263055431	42.1390914243486
itm2cb	36.6154477351326	35.7595371456661
stmn4l	36.6154477351326	28.9720364697788
kirrel3l	36.6145048488483	38.6605552637421
phactr4a	36.6086903593032	38.4432135964105
itgb1b	36.5857467241229	45.9795270198078
yy1b	36.5753749439776	35.2339481849585
cars	36.5724677043748	40.6910778166753
AIFM2	36.5425309821336	34.2830635408809
tmem65	36.5411166423677	41.2937880035705
sh3glb1	36.5375808084623	31.2932193411763
cldn12	36.5371879357306	34.7782912072776
CRYGB	36.5369522141596	26.6594094261052
lrrfip2	36.5369522141596	35.6833071362198
nrbp2	36.5369522141596	35.3735150497501
snw1	36.5369522141596	35.0866573256838
FRMPD1 (6 of 6)	36.5258732693011	33.7916384592107
mrps30	36.5142443005504	32.0856430218604
cuedc1b	36.4583781227761	31.1340453889153
nr2f5	36.4583781227761	33.6291372416872
slc25a14	36.4583781227761	36.1116924347918
sox10	36.4583781227761	33.411260832705
sf3b14	36.441484698712	27.0942115954701
zgc:110655	36.4394417749829	43.3789133465799
daam1b	36.4216840247055	36.7677576909165
GGT7	36.4175981772475	35.984899899071
bicc1b	36.3996832758095	33.4297390340296
sh3pxd2aa	36.3919044432854	29.2023901162416
agpat2	36.3868756992035	32.1739937743535
sh3pxd2b	36.3812183711585	33.2796556414715
CFP (1 of 2)	36.3801183337137	32.1510594216216
DENND4C	36.3798040313926	34.7831038531186
mrpl3	36.3798040313926	34.6002825592582
plekho1b	36.3798040313926	30.7820089248198
selk	36.3798040313926	36.5249267973017
usp13	36.3798040313926	33.4521980672975
tmem9b	36.3305380782871	32.1803512326313
gro1	36.3182019448232	41.8883582793622
clk4b	36.3050800762357	34.440098536211
suz12b	36.3012299400091	34.0919240790286
hprt1	36.3011513695986	41.9846707054135
si:ch211-285f17.1	36.2969083709799	34.7221436144362
TTC28 (1 of 2)	36.2855151238003	38.8319093812366
cdk11b	36.2547140856854	37.601059193678
ndufa13	36.2508639494588	38.760313780086
asap2b	36.2449708998427	37.619002653352
si:dkeyp-27e10.3	36.2388421183161	37.2074913408243
TANC1 (2 of 2)	36.2256416689784	36.4628376724745
acacb	36.2226558486256	43.0175486630494
DLC1	36.2226558486256	34.227807184124
sort1b	36.2226558486256	33.0457370700143
EIF4G3 (2 of 2)	36.1790472339047	35.53043122005
limch1a	36.1718969956832	37.2316734240743
ppm1k	36.1556321555823	31.6926099106573
insm1b	36.1541392454058	34.951784281703
scn4ab	36.1441603379921	46.8108678031836
pcdh18a	36.1440817675816	38.0066883770635
bloc1s6	36.1440031868316	29.4934069291396
guk1b	36.1191737790828	28.1915552945962
heatr1	36.0992159539158	47.0912492536134
PELI3	36.0944229417446	30.1840519712506
LLPH	36.0919871452839	40.4272732703711
fdps	36.0899442112153	46.2174264232082
TRAPPC8	36.0736793814539	39.7492837226292
smurf1	36.0659005385902	30.9694052144609
bcl2l1	36.0655076761981	34.5407482886393
ndrg2	36.0655076761981	44.0239867458026
ntrk2a	36.0655076761981	38.0811953365276
rab18b	36.0655076761981	41.3217132590319
ITFG1	36.0513643405763	32.6398702172253
crmp1	36.0493214065077	41.5675149234754
zgc:171679	36.041385422823	40.0995971367425
AXL (1 of 2)	36.0248062907405	43.0380469866033
fam40a	36.0193061035164	35.1432802283176
dpy30	36.0114487005818	24.9551964512522
phf8	35.9960481763546	37.729574779381
map3k4	35.9893693812753	39.7357370018473
mrpl11	35.9874835983672	33.3673528272838
exoc2	35.9873264472067	36.5737068707506
arhgef10lb	35.9869335848146	34.9519031067332
dhdhl	35.9869335848146	35.2382260988204
